WorkItemId_x,Title_x,WorkItemType_x,State_x,BusinessValue,TagNames,Custom_D1Planned,Custom_D2Planned,Custom_D3Planned,Custom_Heartbeat,Custom_TimeRegistrationID,GNH_ValueType_x,WorkItemId_y,Title_y,WorkItemType_y,State_y,ParentWorkItemId,Custom_FeatureAcousticDevelopmentCPH,Custom_FeatureAcousticDevelopmentXMN,Custom_FeatureElectronicIntegration,Custom_FeatureMaterialsandReliability,Custom_FeatureMechanicalDevelopmentCPH,Custom_FeatureMechanicalDevelopmentXMN,Custom_FeatureQualificationXMN,Custom_FeatureRadioSystems,Custom_LabellingEffort,Custom_MarketAccessEffort,Custom_Prioritized,Custom_ReasonForMustDo,Custom_RegulatoryCertificationEffort,Custom_RegulatoryProductComplianceEffort,Custom_RequestforPI,Custom_TestAutomationEffort,Custom_TestManuelEffort,Custom_TestSystemEffort,GNH_AppDev_Effort,GNH_AppSystem_Effort,GNH_Dev_Effort,GNH_FT_Effort,GNH_OS_Effort,GNH_QA_Effort,GNH_Sound_Effort,GNH_System_Effort,GNH_ValueType_y
1645153,Vetter KA (Meditrend),Epic,Design and Develop,,Vetter KA,2023-11-26T01:00:00+01:00,,,,61350.0,Key Account,1645209.0,[CQ] Vetter - Key Accounts (KA) Type 1 (Post Kick-Off),Feature,Ready,1645153.0,,,,,,,,,1.0,2.0,Yes,"Commercial request is on 1st Feb. 2024. After schedule planning, the rational launch date under best case is 1st June 2024.",1.5,6.0,2024 Q1 PI,,,,,,,,,,,,Key Account
1645153,Vetter KA (Meditrend),Epic,Design and Develop,,Vetter KA,2023-11-26T01:00:00+01:00,,,,61350.0,Key Account,1649955.0,[CQ] Vetter - Key Accounts (KA) Type 1 (DQS Submission) Part 1,Feature,Ready,1645153.0,,,,,,,,,2.0,4.0,Yes,Need to release UG GB master,1.5,10.0,2024 Q1 PI,,,,,,,,,,,,Key Account
1645153,Vetter KA (Meditrend),Epic,Design and Develop,,Vetter KA,2023-11-26T01:00:00+01:00,,,,61350.0,Key Account,1645219.0,[HW] Vetter - Build 1 Mech evaluation and MA support,Feature,Ready,1645153.0,,,,,,2.0,,,,,Yes,Expected to launch on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645227.0,[CQ] Jianfen - Key Accounts (KA) Type 1 or 2 (Post Kick-Off),Feature,Ready,1645151.0,,,,,,,,,1.0,2.0,No,Commercial request on 1st June.,1.0,4.0,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645228.0,[HW] Jianfen - Build 1 Mech design,Feature,Ready,1645151.0,,,,,,3.0,,,,,Yes,Commercial request is on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645239.0,[HW] Jianfen - Build 1 Mech evaluation,Feature,Ready,1645151.0,,,,,,2.0,,,,,Yes,Commercial request is on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645252.0,[HW] Jianfen - Build 1 MFi support,Feature,Ready,1645151.0,,1.0,,,,,,,,,Yes,The launch expectation is 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645254.0,[HW] Jianfen - Biological evaluation,Feature,Ready,1645151.0,,,,2.0,,,,,,,Yes,Expected launch date on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645227.0,[CQ] Jianfen - Key Accounts (KA) Type 1 or 2 (Post Kick-Off),Feature,Ready,1645151.0,,,,,,,,,1.0,2.0,No,Commercial request on 1st June.,1.0,4.0,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645228.0,[HW] Jianfen - Build 1 Mech design,Feature,Ready,1645151.0,,,,,,3.0,,,,,Yes,Commercial request is on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645239.0,[HW] Jianfen - Build 1 Mech evaluation,Feature,Ready,1645151.0,,,,,,2.0,,,,,Yes,Commercial request is on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645252.0,[HW] Jianfen - Build 1 MFi support,Feature,Ready,1645151.0,,1.0,,,,,,,,,Yes,The launch expectation is 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1645151,"Jianfen KA (Hebei ZhiSheng, Huier, Boin)",Epic,Design and Develop,,Jianfen KA,2023-11-20T01:00:00+01:00,,,,61351.0,Key Account,1645254.0,[HW] Jianfen - Biological evaluation,Feature,Ready,1645151.0,,,,2.0,,,,,,,Yes,Expected launch date on 1st June 2024,,,2024 Q1 PI,,,,,,,,,,,,Key Account
1643293,Sustaining Product Compliance,Epic,Design and Develop,,ContainerEpic,,,,,61326.0,Sustaining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643295,Sustaining 2nd Sourcing and Materials ,Epic,Design and Develop,,ContainerEpic,,,,,61328.0,Sustaining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624145,FSW 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61270.0,,1643362.0,[FSW][1.19][RTM RC#1] Configuration to Support Launch,Feature,New,1624145.0,,,,,,,,,,,,"Required for Q32024, FSW 1.19 Release ",,,2024 Q2 PI,,,,,,21.0,,,,,,Base Program
1624145,FSW 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61270.0,,1628434.0,[FSW][1.19][CLT/HMLG RC#1] Configuration to Support Launch,Feature,Ready,1624145.0,,,,,,,,,,,Yes,Must have for e.g. device support for the CLT/HMLG.,,,2024 Q1 PI,,,,,,21.0,,,,,,Base Program
1624145,FSW 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61270.0,,1642878.0,[CQ] FSW 24Q3 Release - D2,Feature,Ready,1624145.0,,,,,,,,,7.0,1.0,Yes,Documents must be in place for the CLT of FSW 1.19 for the Rhodium Portfolio Epic,0.0,6.0,2024 Q1 PI,,,,,,,,,,,,
1624145,FSW 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61270.0,,1643362.0,[FSW][1.19][RTM RC#1] Configuration to Support Launch,Feature,New,1624145.0,,,,,,,,,,,,"Required for Q32024, FSW 1.19 Release ",,,2024 Q2 PI,,,,,,21.0,,,,,,Base Program
1624145,FSW 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61270.0,,1628434.0,[FSW][1.19][CLT/HMLG RC#1] Configuration to Support Launch,Feature,Ready,1624145.0,,,,,,,,,,,Yes,Must have for e.g. device support for the CLT/HMLG.,,,2024 Q1 PI,,,,,,21.0,,,,,,Base Program
1624145,FSW 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61270.0,,1642878.0,[CQ] FSW 24Q3 Release - D2,Feature,Ready,1624145.0,,,,,,,,,7.0,1.0,Yes,Documents must be in place for the CLT of FSW 1.19 for the Rhodium Portfolio Epic,0.0,6.0,2024 Q1 PI,,,,,,,,,,,,
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1644790.0,[DSW] BVR for Dooku3 24Q3 (2024Q2PI),Feature,New,1629122.0,,,,,,,,,,,,To support the FW verification and documentation for the Dooku3 24Q3 RTM Release.,,,2024 Q2 PI,,,,,,,,10.0,,10.0,1.0,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642190.0,[CQ] Dooku3 24Q3 Release support in 24Q2 PI,Feature,New,1629122.0,,,,,,,,,0.0,0.0,,To deliver the Dooku3 24Q3 RTM release (including checkpoints/decision points).,0.0,4.0,2024 Q2 PI,,,,,,,,,,,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1629639.0,[DSW] [D3] Indicate MI coil calibration status,Feature,Ready,1629122.0,,,,,,,,,,,No,,,,2024 Q1 PI,,,,,,,,5.0,,,,
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1644291.0,[DSW] Hearing aid resampling filter better performance (decoder only),Feature,Ready,1629122.0,,,,,,,,,,,Yes,Improve sound quality of streaming to HA. Also improve DEFECT 1664181,,,2024 Q1 PI,,,,,,,,,,5.0,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1645364.0,[DSW] Dooku3 backwards compatibility,Feature,Ready,1629122.0,,,,,,,,,,,Yes,"To proof that Dooku3 Rhodium is backwards compatible towards Magnesium, Palladium, Hassium3 and Hassium2.",,,2024 Q1 PI,,,,,,,,3.0,,13.0,3.0,
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642191.0,[DSW] BVR for Dooku3 24Q3 (2024Q1PI),Feature,Ready,1629122.0,,,,,,,,,,,Yes,To support the FW verification and documentation for the Dooku3 24Q3 CLT#2 Release.,,,2024 Q1 PI,,,,,,,,10.0,,10.0,1.0,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1644829.0,[DSW] Do continuous power measurements for Rhodium battery lifetime KPI and publish results in PowerBI,Feature,Ready,1629122.0,,,,,,,,,,,Yes,This is needed in 2024Q1PI to be ready in time for Rhodium. Rhodium considers this a must have KPI. This will save many hours in EI & ensure to build in quality in an early phase,,,2024 Q1 PI,,,,,,,,6.0,,,17.0,Improvement
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642188.0,[CQ] Rhodium CLT #2 - Dooku3 24Q3 Release to support CLT,Feature,Ready,1629122.0,,,,,,,,,0.0,0.0,Yes,To deliver the Dooku3 24Q3 CLT#2 release and planning ahead for Dooku3 24Q3 RTM (including checkpoints/decision points).,0.0,4.0,2024 Q1 PI,,,,,,,,,,,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1646557.0,[DSW] BVR for AlgoLabTest 2024Q1,Feature,Ready,1629122.0,,,,,,,,,,,Yes,To support a Rhodium CLT#2 without FSW,,,2024 Q1 PI,,,,,,,4.0,,,,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642180.0,[DSW] Optimize MI Implementation for Decreased Power Consumption,Feature,Ready,1629122.0,,,,,,,,,,,Yes,"It should, preferably, be included in 24Q3 CLT2. Risk that the solution to be implemented is not good enough and then we need to consider OS changes or abandoned the improvements for 24Q3. ",,,2024 Q1 PI,,,,,,,,,,10.0,,Technology
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1644790.0,[DSW] BVR for Dooku3 24Q3 (2024Q2PI),Feature,New,1629122.0,,,,,,,,,,,,To support the FW verification and documentation for the Dooku3 24Q3 RTM Release.,,,2024 Q2 PI,,,,,,,,10.0,,10.0,1.0,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642190.0,[CQ] Dooku3 24Q3 Release support in 24Q2 PI,Feature,New,1629122.0,,,,,,,,,0.0,0.0,,To deliver the Dooku3 24Q3 RTM release (including checkpoints/decision points).,0.0,4.0,2024 Q2 PI,,,,,,,,,,,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1629639.0,[DSW] [D3] Indicate MI coil calibration status,Feature,Ready,1629122.0,,,,,,,,,,,No,,,,2024 Q1 PI,,,,,,,,5.0,,,,
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1644291.0,[DSW] Hearing aid resampling filter better performance (decoder only),Feature,Ready,1629122.0,,,,,,,,,,,Yes,Improve sound quality of streaming to HA. Also improve DEFECT 1664181,,,2024 Q1 PI,,,,,,,,,,5.0,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1645364.0,[DSW] Dooku3 backwards compatibility,Feature,Ready,1629122.0,,,,,,,,,,,Yes,"To proof that Dooku3 Rhodium is backwards compatible towards Magnesium, Palladium, Hassium3 and Hassium2.",,,2024 Q1 PI,,,,,,,,3.0,,13.0,3.0,
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642191.0,[DSW] BVR for Dooku3 24Q3 (2024Q1PI),Feature,Ready,1629122.0,,,,,,,,,,,Yes,To support the FW verification and documentation for the Dooku3 24Q3 CLT#2 Release.,,,2024 Q1 PI,,,,,,,,10.0,,10.0,1.0,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1644829.0,[DSW] Do continuous power measurements for Rhodium battery lifetime KPI and publish results in PowerBI,Feature,Ready,1629122.0,,,,,,,,,,,Yes,This is needed in 2024Q1PI to be ready in time for Rhodium. Rhodium considers this a must have KPI. This will save many hours in EI & ensure to build in quality in an early phase,,,2024 Q1 PI,,,,,,,,6.0,,,17.0,Improvement
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642188.0,[CQ] Rhodium CLT #2 - Dooku3 24Q3 Release to support CLT,Feature,Ready,1629122.0,,,,,,,,,0.0,0.0,Yes,To deliver the Dooku3 24Q3 CLT#2 release and planning ahead for Dooku3 24Q3 RTM (including checkpoints/decision points).,0.0,4.0,2024 Q1 PI,,,,,,,,,,,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1646557.0,[DSW] BVR for AlgoLabTest 2024Q1,Feature,Ready,1629122.0,,,,,,,,,,,Yes,To support a Rhodium CLT#2 without FSW,,,2024 Q1 PI,,,,,,,4.0,,,,,Base Program
1629122,Dooku3 24Q3 Release,Epic,Design and Develop,,DetailsNotOK; NextPI,,2024-01-18T00:00:00+01:00,,24Q3,61295.0,,1642180.0,[DSW] Optimize MI Implementation for Decreased Power Consumption,Feature,Ready,1629122.0,,,,,,,,,,,Yes,"It should, preferably, be included in 24Q3 CLT2. Risk that the solution to be implemented is not good enough and then we need to consider OS changes or abandoned the improvements for 24Q3. ",,,2024 Q1 PI,,,,,,,,,,10.0,,Technology
1640557,Gandalf 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,2023-01-12T01:00:00+01:00,,2023-08-15T00:00:00+02:00,24Q3,61316.0,,1633146.0,"[CQ] Gandalf 24Q3 – Rhodium - D1,D2 support in 24Q1 PI",Feature,Ready,1640557.0,,,,,,,,,2.0,3.0,No,"CQ support for D1,D2 is required for Rhodium and 24Q3 HeartBeat to deliver on committments",0.0,6.0,2024 Q1 PI,,,,,,,,,,,,Base Program
1640557,Gandalf 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,2023-01-12T01:00:00+01:00,,2023-08-15T00:00:00+02:00,24Q3,61316.0,,1642642.0,[APP][GAN] Release work for Gandalf 24Q1,Feature,Active,1640557.0,,,,,,,,,,,Yes,Release work (sustaining effort) required for handling releases for Magnesium,,,2024 Q1 PI,,5.0,,10.0,,,,,,,,Sustaining
1640557,Gandalf 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,2023-01-12T01:00:00+01:00,,2023-08-15T00:00:00+02:00,24Q3,61316.0,,1633146.0,"[CQ] Gandalf 24Q3 – Rhodium - D1,D2 support in 24Q1 PI",Feature,Ready,1640557.0,,,,,,,,,2.0,3.0,No,"CQ support for D1,D2 is required for Rhodium and 24Q3 HeartBeat to deliver on committments",0.0,6.0,2024 Q1 PI,,,,,,,,,,,,Base Program
1640557,Gandalf 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,2023-01-12T01:00:00+01:00,,2023-08-15T00:00:00+02:00,24Q3,61316.0,,1642642.0,[APP][GAN] Release work for Gandalf 24Q1,Feature,Active,1640557.0,,,,,,,,,,,Yes,Release work (sustaining effort) required for handling releases for Magnesium,,,2024 Q1 PI,,5.0,,10.0,,,,,,,,Sustaining
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1632594.0,[FSW] Accessories Updater -Accessory Updater Enhancements and support Apollo 11 Multi Mic Accessory FW update,Feature,Ready,1634055.0,,,,,,,,,,,Yes,Must have for Rhodium to ensure we have e.g. Accessory FW Update support for Multi-Mic,,,2024 Q1 PI,,,,,,15.0,,,10.0,,,Base Program
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1640800.0,[FSW][1.19][24Q3] AutoREM in Aided Gain View,Feature,Ready,1634055.0,,,,,,,,,,,Yes,An ask From Costco and NHS and part of CLT,,,2024 Q1 PI,,,,,,5.0,,,3.0,,,
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1640777.0,[FSW] Remove Legacy Accessory (USB) FW Update from FSW,Feature,Ready,1634055.0,,,,,,,,,,,Yes,Must have for Rhodium to ensure we have e.g. Accessory FW Update support for Multi-Mic,,,2024 Q1 PI,,,,,,3.0,,,,,,
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1596340.0,[FSW] TSG Improvements - UI updates and improved functionality [CR 1619296] ,Feature,Ready,1634055.0,,,,,,,,,,,,To ensure TSG changes are ready for CLT in Feb/Mar 2024,,,2024 Q2 PI,,,,,,25.0,,,,,,Base Program
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1610415.0,[FSW] [POC] Support Work for One Fitting Rule,Feature,New,1634055.0,,,,,,,,,,,,,,,2024 Q2 PI,,,,,,4.0,,,5.0,,,Base Program
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1643358.0,[FSW][1.19][24Q3] CROS improvements and Enhancements,Feature,Ready,1634055.0,,,,,,,,,,,Yes,Improvement to CROS feature in 1.19 for release,,,2024 Q1 PI,,,,,,2.0,,,3.0,,,
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1632594.0,[FSW] Accessories Updater -Accessory Updater Enhancements and support Apollo 11 Multi Mic Accessory FW update,Feature,Ready,1634055.0,,,,,,,,,,,Yes,Must have for Rhodium to ensure we have e.g. Accessory FW Update support for Multi-Mic,,,2024 Q1 PI,,,,,,15.0,,,10.0,,,Base Program
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1640800.0,[FSW][1.19][24Q3] AutoREM in Aided Gain View,Feature,Ready,1634055.0,,,,,,,,,,,Yes,An ask From Costco and NHS and part of CLT,,,2024 Q1 PI,,,,,,5.0,,,3.0,,,
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1640777.0,[FSW] Remove Legacy Accessory (USB) FW Update from FSW,Feature,Ready,1634055.0,,,,,,,,,,,Yes,Must have for Rhodium to ensure we have e.g. Accessory FW Update support for Multi-Mic,,,2024 Q1 PI,,,,,,3.0,,,,,,
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1596340.0,[FSW] TSG Improvements - UI updates and improved functionality [CR 1619296] ,Feature,Ready,1634055.0,,,,,,,,,,,,To ensure TSG changes are ready for CLT in Feb/Mar 2024,,,2024 Q2 PI,,,,,,25.0,,,,,,Base Program
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1610415.0,[FSW] [POC] Support Work for One Fitting Rule,Feature,New,1634055.0,,,,,,,,,,,,,,,2024 Q2 PI,,,,,,4.0,,,5.0,,,Base Program
1634055,FSW 24Q3 Enhancement,Epic,Design and Develop,,DetailsNotOK,,2024-02-23T00:00:00+01:00,2024-08-15T00:00:00+02:00,24Q3,61308.0,,1643358.0,[FSW][1.19][24Q3] CROS improvements and Enhancements,Feature,Ready,1634055.0,,,,,,,,,,,Yes,Improvement to CROS feature in 1.19 for release,,,2024 Q1 PI,,,,,,2.0,,,3.0,,,
1640783,IS 24Q3 Release,Epic,Design and Develop,,,,,,24Q3,61319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641677,PTS 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-01-15T00:00:00+01:00,,24Q3,61329.0,,1643863.0,[DSW][Farlander5] ADTS dll: Apollo 9 and 11- Anti aliasing calibration,Feature,Ready,1641677.0,,,,,,,,,,,Yes,Performance optimization,,,2024 Q1 PI,,,,,,,,8.0,,,,
1641677,PTS 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-01-15T00:00:00+01:00,,24Q3,61329.0,,1643864.0,[DSW][Farlander5] ADTS dll: Apollo 11- Long key press method,Feature,Active,1641677.0,,,,,,,,,,,Yes,Test system performance,,,2024 Q1 PI,,,,,,,,5.0,,,,
1641677,PTS 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-01-15T00:00:00+01:00,,24Q3,61329.0,,1643862.0,[DSW][Farlander5] ADTS dll: Apollo 11 automatic shutdown,Feature,Active,1641677.0,,,,,,,,,,,Yes,To avoid operator manual errors ,,,2024 Q1 PI,,,,,,,,4.0,,,,
1641677,PTS 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-01-15T00:00:00+01:00,,24Q3,61329.0,,1643863.0,[DSW][Farlander5] ADTS dll: Apollo 9 and 11- Anti aliasing calibration,Feature,Ready,1641677.0,,,,,,,,,,,Yes,Performance optimization,,,2024 Q1 PI,,,,,,,,8.0,,,,
1641677,PTS 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-01-15T00:00:00+01:00,,24Q3,61329.0,,1643864.0,[DSW][Farlander5] ADTS dll: Apollo 11- Long key press method,Feature,Active,1641677.0,,,,,,,,,,,Yes,Test system performance,,,2024 Q1 PI,,,,,,,,5.0,,,,
1641677,PTS 24Q3 Release,Epic,Design and Develop,,DetailsNotOK,,2024-01-15T00:00:00+01:00,,24Q3,61329.0,,1643862.0,[DSW][Farlander5] ADTS dll: Apollo 11 automatic shutdown,Feature,Active,1641677.0,,,,,,,,,,,Yes,To avoid operator manual errors ,,,2024 Q1 PI,,,,,,,,4.0,,,,
1646549,Dooku3 25Q1 Release,Epic,Design and Develop,,,2023-12-31T01:00:00+01:00,,,25Q1,61353.0,Base Program,1632858.0,[DSW] BVR for Dooku3 25Q1 for DNR CLT#3 and Luton CLT (2024Q1PI),Feature,Ready,1646549.0,,,,,,,,,,,Yes,Necessary to be able to deliver builds and releases for CLT3/CLT#1,,,2024 Q1 PI,,,,,,,,3.0,,9.0,1.0,Technology
1646549,Dooku3 25Q1 Release,Epic,Design and Develop,,,2023-12-31T01:00:00+01:00,,,25Q1,61353.0,Base Program,1441711.0,[DSW] Bimodal Support,Feature,New,1646549.0,,,,,,,,,,,,To align with the timeline on Cochlear side for N8R2 and to have it ready for Gallium.,,,2024 Q2 PI,,,,,,,,20.0,,,,Base Program
1646549,Dooku3 25Q1 Release,Epic,Design and Develop,,,2023-12-31T01:00:00+01:00,,,25Q1,61353.0,Base Program,1650282.0,Allow battery parameters set by production,Feature,New,1646549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646549,Dooku3 25Q1 Release,Epic,Design and Develop,,,2023-12-31T01:00:00+01:00,,,25Q1,61353.0,Base Program,1632858.0,[DSW] BVR for Dooku3 25Q1 for DNR CLT#3 and Luton CLT (2024Q1PI),Feature,Ready,1646549.0,,,,,,,,,,,Yes,Necessary to be able to deliver builds and releases for CLT3/CLT#1,,,2024 Q1 PI,,,,,,,,3.0,,9.0,1.0,Technology
1646549,Dooku3 25Q1 Release,Epic,Design and Develop,,,2023-12-31T01:00:00+01:00,,,25Q1,61353.0,Base Program,1441711.0,[DSW] Bimodal Support,Feature,New,1646549.0,,,,,,,,,,,,To align with the timeline on Cochlear side for N8R2 and to have it ready for Gallium.,,,2024 Q2 PI,,,,,,,,20.0,,,,Base Program
1646549,Dooku3 25Q1 Release,Epic,Design and Develop,,,2023-12-31T01:00:00+01:00,,,25Q1,61353.0,Base Program,1650282.0,Allow battery parameters set by production,Feature,New,1646549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
